item_id:token,movie_title:token_seq,release_year:token,genre:token_seq,interaction_count,pop_score,popularity_label
2070,Coma,1978,Thriller,138,0.00014060241000681616,-1
1354,Major Payne,1994,Comedy,138,0.00014060241000681616,-1
2144,Sgt. Bilko,1996,Comedy,137,0.0001395835519632885,-1
2185,"Rugrats Movie, The",1998,Animation Children's Comedy,137,0.0001395835519632885,-1
3020,Eyes of Laura Mars,1978,Mystery Thriller,137,0.0001395835519632885,-1
1748,Up Close and Personal,1996,Drama Romance,137,0.0001395835519632885,-1
1698,Allan Quartermain and the Lost City of Gold,1987,Action Adventure,137,0.0001395835519632885,-1
2495,Terminal Velocity,1994,Action,137,0.0001395835519632885,-1
953,"Art of War, The",2000,Action,137,0.0001395835519632885,-1
608,Houseguest,1994,Comedy,136,0.00013856469391976086,-1
1496,"Taming of the Shrew, The",1967,Comedy,136,0.00013856469391976086,-1
2067,"Trip to Bountiful, The",1985,Drama,136,0.00013856469391976086,-1
1929,"Postman, The",1997,Drama,136,0.00013856469391976086,-1
272,"Pillow Book, The",1995,Drama Romance,136,0.00013856469391976086,-1
1438,Easy Money,1983,Comedy,135,0.0001375458358762332,-1
1768,Pollyanna,1960,Children's Comedy Drama,135,0.0001375458358762332,-1
1344,How Stella Got Her Groove Back,1998,Drama Romance,135,0.0001375458358762332,-1
37,"Last Days of Disco, The",1998,Drama,135,0.0001375458358762332,-1
1710,Runaway,1984,Sci-Fi Thriller,135,0.0001375458358762332,-1
1752,20 Dates,1998,Comedy,135,0.0001375458358762332,-1
2136,SLC Punk!,1998,Comedy Drama,135,0.0001375458358762332,-1
1306,Frances,1982,Drama,134,0.00013652697783270555,-1
2680,"Place in the Sun, A",1951,Drama Romance,134,0.00013652697783270555,-1
2015,King Kong vs. Godzilla (Kingukongu tai Gojira),1962,Action Sci-Fi,134,0.00013652697783270555,-1
1374,Poison Ivy,1992,Thriller,134,0.00013652697783270555,-1
1852,Herbie Rides Again,1974,Adventure Children's Comedy,134,0.00013652697783270555,-1
1292,Until the End of the World (Bis ans Ende der Welt),1991,Drama Sci-Fi,134,0.00013652697783270555,-1
1679,Godzilla 2000 (Gojira ni-sen mireniamu),1999,Action Adventure Sci-Fi,133,0.0001355081197891779,-1
962,"Thing From Another World, The",1951,Sci-Fi,133,0.0001355081197891779,-1
1589,Mildred Pierce,1945,Drama,133,0.0001355081197891779,-1
379,High Art,1998,Drama Romance,133,0.0001355081197891779,-1
2646,Judgment Night,1993,Action,133,0.0001355081197891779,-1
2201,"Pagemaster, The",1994,Action Adventure Animation Children's Fantasy,133,0.0001355081197891779,-1
1288,"War Room, The",1993,Documentary,132,0.00013448926174565025,-1
948,Children of the Damned,1963,Horror Sci-Fi Thriller,132,0.00013448926174565025,-1
2460,"Wolf Man, The",1941,Horror,132,0.00013448926174565025,-1
2230,Drunken Master (Zui quan),1979,Action Comedy,132,0.00013448926174565025,-1
2006,"Mighty, The",1998,Drama,132,0.00013448926174565025,-1
1141,Dirty Work,1998,Comedy,132,0.00013448926174565025,-1
2012,True Crime,1995,Mystery Thriller,131,0.00013347040370212257,-1
2284,"Great Mouse Detective, The",1986,Animation Children's,131,0.00013347040370212257,-1
1373,Against All Odds,1984,Romance,131,0.00013347040370212257,-1
1881,Loser,2000,Comedy Romance,131,0.00013347040370212257,-1
1616,Walkabout,1971,Drama,131,0.00013347040370212257,-1
1973,Saturn 3,1979,Adventure Sci-Fi Thriller,131,0.00013347040370212257,-1
1896,Tie Me Up! Tie Me Down!,1990,Drama,130,0.00013245154565859492,-1
1479,"Old Man and the Sea, The",1958,Adventure Drama,130,0.00013245154565859492,-1
1003,Meteor,1979,Sci-Fi,130,0.00013245154565859492,-1
1444,Down Periscope,1996,Comedy,130,0.00013245154565859492,-1
819,Inventing the Abbotts,1997,Drama Romance,130,0.00013245154565859492,-1
2380,Child's Play 2,1990,Horror,129,0.00013143268761506727,-1
2300,Ninotchka,1939,Comedy Romance,129,0.00013143268761506727,-1
1200,"Distinguished Gentleman, The",1992,Comedy,129,0.00013143268761506727,-1
1056,"Crow: City of Angels, The",1996,Action Thriller,129,0.00013143268761506727,-1
2441,True Crime,1999,Crime Thriller,129,0.00013143268761506727,-1
2459,Armed and Dangerous,1986,Comedy Crime,128,0.00013041382957153962,-1
1390,Breathless,1983,Action Drama Romance Thriller,128,0.00013041382957153962,-1
2182,Pok̩mon: The First Movie,1998,Animation Children's,128,0.00013041382957153962,-1
2344,Beyond the Mat,2000,Documentary,128,0.00013041382957153962,-1
2428,Striking Distance,1993,Action,128,0.00013041382957153962,-1
2289,Mortal Kombat: Annihilation,1997,Action Adventure,128,0.00013041382957153962,-1
1250,"Killing, The",1956,Crime Film-Noir,128,0.00013041382957153962,-1
2651,Music of the Heart,1999,Drama,128,0.00013041382957153962,-1
1258,Class,1983,Comedy,128,0.00013041382957153962,-1
2543,Drop Zone,1994,Action,128,0.00013041382957153962,-1
1860,I Love Trouble,1994,Action Comedy,127,0.00012939497152801197,-1
2855,"Gods Must Be Crazy II, The",1989,Comedy,127,0.00012939497152801197,-1
2926,Marked for Death,1990,Action Drama,127,0.00012939497152801197,-1
1638,Giant,1956,Drama,127,0.00012939497152801197,-1
1147,Blue Streak,1999,Comedy,127,0.00012939497152801197,-1
1757,Ready to Wear (Pret-A-Porter),1994,Comedy,126,0.00012837611348448432,-1
2268,Dead Man on Campus,1998,Comedy,126,0.00012837611348448432,-1
1925,City Hall,1996,Drama Thriller,126,0.00012837611348448432,-1
1484,"Double Life of Veronique, The (La Double Vie de V̩ronique)",1991,Drama,126,0.00012837611348448432,-1
1693,Mafia!,1998,Comedy Crime,126,0.00012837611348448432,-1
1826,Joe's Apartment,1996,Comedy Musical,126,0.00012837611348448432,-1
2883,Fear,1996,Thriller,126,0.00012837611348448432,-1
1041,Highlander: Endgame,2000,Action Adventure Fantasy,126,0.00012837611348448432,-1
2384,"Exorcist III, The",1990,Horror,125,0.00012735725544095667,-1
1670,U2: Rattle and Hum,1988,Documentary Musical,125,0.00012735725544095667,-1
2317,Basquiat,1996,Drama,125,0.00012735725544095667,-1
1969,Time Code,2000,Drama,125,0.00012735725544095667,-1
1735,Halloween 4: The Return of Michael Myers,1988,Horror,125,0.00012735725544095667,-1
1750,Dying Young,1991,Drama Romance,125,0.00012735725544095667,-1
758,"Bad Seed, The",1956,Drama Thriller,125,0.00012735725544095667,-1
2617,Fanny and Alexander,1982,Drama,125,0.00012735725544095667,-1
2339,Clay Pigeons,1998,Crime,124,0.00012633839739742902,-1
2069,"Man Who Knew Too Much, The",1934,Thriller,124,0.00012633839739742902,-1
1324,"Tigger Movie, The",2000,Animation Children's,124,0.00012633839739742902,-1
779,"Computer Wore Tennis Shoes, The",1970,Children's Comedy,124,0.00012633839739742902,-1
1791,Playing by Heart,1998,Drama Romance,124,0.00012633839739742902,-1
2629,Rosewood,1997,Drama,123,0.00012531953935390137,-1
2775,Surviving the Game,1994,Action Adventure Thriller,123,0.00012531953935390137,-1
1882,Assassins,1995,Thriller,123,0.00012531953935390137,-1
1736,Halloween 5: The Revenge of Michael Myers,1989,Horror,123,0.00012531953935390137,-1
2219,"Three Caballeros, The",1945,Animation Children's Musical,123,0.00012531953935390137,-1
1548,Aces: Iron Eagle III,1992,Action War,122,0.00012430068131037372,-1
2510,Burnt By the Sun (Utomlyonnye solntsem),1994,Drama,122,0.00012430068131037372,-1
1379,My Fellow Americans,1996,Comedy,121,0.00012328182326684607,-1
1917,Wishmaster,1997,Horror,121,0.00012328182326684607,-1
2880,"Daytrippers, The",1996,Mystery,121,0.00012328182326684607,-1
2770,"Phantom, The",1996,Adventure,121,0.00012328182326684607,-1
1350,Extreme Measures,1996,Drama Thriller,121,0.00012328182326684607,-1
2163,Wrongfully Accused,1998,Action Comedy,121,0.00012328182326684607,-1
1770,That Darn Cat!,1965,Children's Comedy Mystery,120,0.0001222629652233184,-1
2087,Stardust Memories,1980,Comedy Drama,120,0.0001222629652233184,-1
1682,Mrs. Winterbourne,1996,Comedy Romance,120,0.0001222629652233184,-1
821,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,1999,Documentary,120,0.0001222629652233184,-1
2180,Harriet the Spy,1996,Children's Comedy,120,0.0001222629652233184,-1
404,Gypsy,1962,Musical,120,0.0001222629652233184,-1
2336,Stranger Than Paradise,1984,Comedy,119,0.00012124410717979075,-1
224,Velvet Goldmine,1998,Drama,119,0.00012124410717979075,-1
1993,"Paris, Texas",1984,Drama,119,0.00012124410717979075,-1
403,Blue Hawaii,1961,Comedy Musical,119,0.00012124410717979075,-1
708,Tea with Mussolini,1999,Comedy,119,0.00012124410717979075,-1
1415,Bed of Roses,1996,Drama Romance,119,0.00012124410717979075,-1
2610,Crooklyn,1994,Comedy,119,0.00012124410717979075,-1
1429,Porky's Revenge,1985,Comedy,119,0.00012124410717979075,-1
1721,Communion,1989,Drama Sci-Fi Thriller,119,0.00012124410717979075,-1
1522,Snow Day,2000,Comedy,119,0.00012124410717979075,-1
806,Orgazmo,1997,Comedy,118,0.00012022524913626309,-1
1856,Backbeat,1993,Drama Musical,118,0.00012022524913626309,-1
939,Dudley Do-Right,1999,Children's Comedy,118,0.00012022524913626309,-1
943,Drive Me Crazy,1999,Comedy Romance,118,0.00012022524913626309,-1
2270,Down to You,2000,Comedy Romance,118,0.00012022524913626309,-1
2103,"Lost Weekend, The",1945,Drama,118,0.00012022524913626309,-1
2014,Godzilla (Gojira),1984,Action Sci-Fi,118,0.00012022524913626309,-1
2485,"Last Supper, The",1995,Drama Thriller,117,0.00011920639109273544,-1
2332,All the King's Men,1949,Drama,117,0.00011920639109273544,-1
422,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",1964,Drama Musical,117,0.00011920639109273544,-1
2622,Ruby in Paradise,1993,Drama,117,0.00011920639109273544,-1
2059,"Flintstones in Viva Rock Vegas, The",2000,Children's Comedy,117,0.00011920639109273544,-1
2200,Gulliver's Travels,1939,Adventure Animation Children's,117,0.00011920639109273544,-1
1570,Days of Heaven,1978,Drama,117,0.00011920639109273544,-1
1885,Jawbreaker,1999,Comedy,116,0.00011818753304920779,-1
2324,Girlfight,2000,Drama,116,0.00011818753304920779,-1
2004,Chuck & Buck,2000,Comedy Drama,116,0.00011818753304920779,-1
2265,Kazaam,1996,Children's Comedy Fantasy,116,0.00011818753304920779,-1
1280,Romeo Is Bleeding,1993,Crime Thriller,116,0.00011818753304920779,-1
575,My Favorite Martian,1999,Comedy Sci-Fi,116,0.00011818753304920779,-1
921,"Newton Boys, The",1998,Crime Drama,116,0.00011818753304920779,-1
1371,Bonfire of the Vanities,1990,Comedy,116,0.00011818753304920779,-1
2312,Earthquake,1974,Action,116,0.00011818753304920779,-1
1708,"Life Less Ordinary, A",1997,Romance Thriller,115,0.00011716867500568014,-1
2633,Pet Sematary II,1992,Horror,115,0.00011716867500568014,-1
1488,Love and Basketball,2000,Drama Romance,115,0.00011716867500568014,-1
2947,April Fool's Day,1986,Comedy Horror,115,0.00011716867500568014,-1
1875,Clockers,1995,Drama,115,0.00011716867500568014,-1
1767,Peter's Friends,1992,Comedy Drama,114,0.00011614981696215248,-1
1740,"Texas Chainsaw Massacre 2, The",1986,Horror,114,0.00011614981696215248,-1
1814,Friday the 13th Part V: A New Beginning,1985,Horror,114,0.00011614981696215248,-1
1962,Jennifer 8,1992,Thriller,114,0.00011614981696215248,-1
2509,"Celebration, The (Festen)",1998,Drama,114,0.00011614981696215248,-1
2329,Marnie,1964,Thriller,114,0.00011614981696215248,-1
1647,Chungking Express,1994,Drama Mystery Romance,114,0.00011614981696215248,-1
887,Just Cause,1995,Mystery Thriller,113,0.00011513095891862482,-1
913,Jakob the Liar,1999,Drama,113,0.00011513095891862482,-1
1464,Vanya on 42nd Street,1994,Drama,113,0.00011513095891862482,-1
2962,"Shaggy D.A., The",1976,Children's Comedy,113,0.00011513095891862482,-1
2143,Madeline,1998,Children's Comedy,113,0.00011513095891862482,-1
2530,Mad City,1997,Action Drama,112,0.00011411210087509717,-1
2191,Air Bud,1997,Children's Comedy,112,0.00011411210087509717,-1
903,One True Thing,1998,Drama,112,0.00011411210087509717,-1
236,Orlando,1993,Drama,112,0.00011411210087509717,-1
2122,"Juror, The",1996,Drama Thriller,112,0.00011411210087509717,-1
2075,"Preacher's Wife, The",1996,Drama,112,0.00011411210087509717,-1
2154,Henry Fool,1997,Comedy Drama,112,0.00011411210087509717,-1
1815,Friday the 13th Part VI: Jason Lives,1986,Horror,112,0.00011411210087509717,-1
1184,Stuart Saves His Family,1995,Comedy,111,0.00011309324283156952,-1
1751,Simply Irresistible,1999,Comedy Romance,111,0.00011309324283156952,-1
2388,Pumpkinhead,1988,Horror,111,0.00011309324283156952,-1
2643,Sleepwalkers,1992,Horror,111,0.00011309324283156952,-1
2360,"Gate, The",1987,Horror,111,0.00011309324283156952,-1
2132,Flawless,1999,Drama,110,0.00011207438478804187,-1
1637,American Pop,1981,Animation Musical,110,0.00011207438478804187,-1
2694,Nights of Cabiria (Le Notti di Cabiria),1957,Drama,110,0.00011207438478804187,-1
2313,"Phantom of the Opera, The",1943,Drama Thriller,110,0.00011207438478804187,-1
2260,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,Comedy,109,0.00011105552674451422,-1
2280,Autumn in New York,2000,Drama Romance,109,0.00011105552674451422,-1
2383,Poltergeist III,1988,Horror Thriller,109,0.00011105552674451422,-1
2665,Baby... Secret of the Lost Legend,1985,Adventure Sci-Fi,109,0.00011105552674451422,-1
1871,"Apple Dumpling Gang Rides Again, The",1979,Children's Comedy Western,109,0.00011105552674451422,-1
996,"Murder, My Sweet",1944,Film-Noir Thriller,109,0.00011105552674451422,-1
1075,Kull the Conqueror,1997,Action Adventure,108,0.00011003666870098657,-1
2616,Melvin and Howard,1980,Drama,108,0.00011003666870098657,-1
2944,Desperate Measures,1998,Crime Drama Thriller,108,0.00011003666870098657,-1
2084,"MatchMaker, The",1997,Comedy Romance,108,0.00011003666870098657,-1
255,Death and the Maiden,1994,Drama Thriller,108,0.00011003666870098657,-1
2516,Hamlet,1948,Drama,108,0.00011003666870098657,-1
945,"Best Man, The",1999,Drama,108,0.00011003666870098657,-1
1389,Nothing in Common,1986,Comedy,107,0.0001090178106574589,-1
2076,"Crucible, The",1996,Drama,107,0.0001090178106574589,-1
2093,Splendor in the Grass,1961,Drama,107,0.0001090178106574589,-1
970,"Navigator: A Mediaeval Odyssey, The",1988,Adventure Fantasy Sci-Fi,107,0.0001090178106574589,-1
396,To Gillian on Her 37th Birthday,1996,Drama Romance,107,0.0001090178106574589,-1
2195,Free Willy 2: The Adventure Home,1995,Adventure Children's Drama,107,0.0001090178106574589,-1
1904,Your Friends and Neighbors,1998,Drama,106,0.00010799895261393125,-1
599,Spy Hard,1996,Comedy,106,0.00010799895261393125,-1
1144,Pit and the Pendulum,1961,Horror,106,0.00010799895261393125,-1
1447,Out of the Past,1947,Film-Noir,106,0.00010799895261393125,-1
1821,"Little Rascals, The",1994,Children's Comedy,106,0.00010799895261393125,-1
1935,Red Corner,1997,Crime Thriller,106,0.00010799895261393125,-1
1695,Pork Chop Hill,1959,War,106,0.00010799895261393125,-1
2461,Krippendorf's Tribe,1998,Comedy,105,0.0001069800945704036,-1
263,Paris Is Burning,1990,Documentary,105,0.0001069800945704036,-1
2514,Carnival of Souls,1962,Horror Thriller,105,0.0001069800945704036,-1
1253,Party Girl,1995,Comedy,105,0.0001069800945704036,-1
2626,Fled,1996,Action Adventure,105,0.0001069800945704036,-1
1545,"Gay Divorcee, The",1934,Comedy Musical Romance,105,0.0001069800945704036,-1
2119,Gilda,1946,Film-Noir,105,0.0001069800945704036,-1
2615,Exorcist II: The Heretic,1977,Horror,105,0.0001069800945704036,-1
2038,How Green Was My Valley,1941,Drama,105,0.0001069800945704036,-1
1888,Bulletproof,1996,Action,104,0.00010596123652687595,-1
474,Heaven & Earth,1993,Action Drama War,104,0.00010596123652687595,-1
2118,Flesh and Bone,1993,Drama Mystery Romance,104,0.00010596123652687595,-1
2234,"Mark of Zorro, The",1940,Adventure,104,0.00010596123652687595,-1
1822,Herbie Goes Bananas,1980,Adventure Children's Comedy,103,0.0001049423784833483,-1
1705,Captain Horatio Hornblower,1951,Action Adventure War,103,0.0001049423784833483,-1
2468,Stealing Beauty,1996,Drama,103,0.0001049423784833483,-1
2746,Marvin's Room,1996,Drama,103,0.0001049423784833483,-1
2024,Return of the Fly,1959,Horror Sci-Fi,103,0.0001049423784833483,-1
1719,Sinbad and the Eye of the Tiger,1977,Action Adventure,103,0.0001049423784833483,-1
2309,Homegrown,1998,Comedy Thriller,103,0.0001049423784833483,-1
1308,Blue Sky,1994,Drama Romance,102,0.00010392352043982063,-1
2283,Three to Tango,1999,Comedy Romance,102,0.00010392352043982063,-1
225,Love! Valour! Compassion!,1997,Drama Romance,102,0.00010392352043982063,-1
2636,"Rage: Carrie 2, The",1999,Horror,102,0.00010392352043982063,-1
2308,"Palm Beach Story, The",1942,Comedy,102,0.00010392352043982063,-1
2522,"Walk on the Moon, A",1999,Drama Romance,102,0.00010392352043982063,-1
2365,Dracula,1958,Horror,102,0.00010392352043982063,-1
2316,"Suddenly, Last Summer",1959,Drama,101,0.00010290466239629298,-1
3002,"Believers, The",1987,Horror Thriller,101,0.00010290466239629298,-1
1827,Foxfire,1996,Drama,101,0.00010290466239629298,-1
2426,"Low Down Dirty Shame, A",1994,Action Comedy,101,0.00010290466239629298,-1
1951,Kiss of Death,1995,Crime Drama Thriller,101,0.00010290466239629298,-1
1734,Halloween III: Season of the Witch,1983,Horror,101,0.00010290466239629298,-1
2162,Solo,1996,Action Sci-Fi Thriller,101,0.00010290466239629298,-1
1247,House II: The Second Story,1987,Comedy Horror,101,0.00010290466239629298,-1
493,Beloved,1998,Drama,101,0.00010290466239629298,-1
1179,Creepshow 2,1987,Horror,101,0.00010290466239629298,-1
1897,Cemetery Man (Dellamorte Dellamore),1994,Comedy Horror,100,0.00010188580435276533,-1
2647,"Dark Half, The",1993,Horror Mystery,100,0.00010188580435276533,-1
1699,Flying Tigers,1942,Action Drama War,100,0.00010188580435276533,-1
1907,I Shot Andy Warhol,1996,Drama,100,0.00010188580435276533,-1
2171,"Glimmer Man, The",1996,Action Thriller,100,0.00010188580435276533,-1
1572,Anchors Aweigh,1945,Comedy Musical,100,0.00010188580435276533,-1
2174,Missing in Action 2: The Beginning,1985,Action War,100,0.00010188580435276533,-1
2675,Life,1999,Comedy,100,0.00010188580435276533,-1
2499,Maurice,1987,Drama Romance,100,0.00010188580435276533,-1
1654,"Big One, The",1997,Comedy Documentary,100,0.00010188580435276533,-1
2999,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il)",1970,Drama,99,0.00010086694630923768,-1
2141,Sudden Death,1995,Action,99,0.00010086694630923768,-1
2793,After Life,1998,Drama,99,0.00010086694630923768,-1
2319,East-West (Est-ouest),1999,Drama Romance,99,0.00010086694630923768,-1
1393,Fatal Instinct,1993,Comedy,99,0.00010086694630923768,-1
868,Children of Paradise (Les enfants du paradis),1945,Drama Romance,98,9.984808826571003e-05,-1
242,Pok̩mon the Movie 2000,2000,Animation Children's,98,9.984808826571003e-05,-1
2249,Brief Encounter,1946,Drama Romance,98,9.984808826571003e-05,-1
1933,Two Girls and a Guy,1997,Comedy Drama,98,9.984808826571003e-05,-1
2854,Herbie Goes to Monte Carlo,1977,Adventure Children's Comedy,98,9.984808826571003e-05,-1
1474,Assault on Precinct 13,1976,Action Thriller,98,9.984808826571003e-05,-1
2033,"Blue Angel, The (Blaue Engel, Der)",1930,Drama,98,9.984808826571003e-05,-1
1979,Trees Lounge,1996,Drama,98,9.984808826571003e-05,-1
1066,Othello,1995,Drama,98,9.984808826571003e-05,-1
2761,Home for the Holidays,1995,Drama,98,9.984808826571003e-05,-1
2086,Hurlyburly,1998,Drama,98,9.984808826571003e-05,-1
1954,Safe,1995,Thriller,98,9.984808826571003e-05,-1
1700,"Fighting Seabees, The",1944,Action Drama War,98,9.984808826571003e-05,-1
1684,Balto,1995,Animation Children's,98,9.984808826571003e-05,-1
2512,"Fantastic Planet, The (La Plan̬te sauvage)",1973,Animation Sci-Fi,98,9.984808826571003e-05,-1
2356,Tales from the Darkside: The Movie,1990,Horror,98,9.984808826571003e-05,-1
2941,Problem Child 2,1991,Comedy,98,9.984808826571003e-05,-1
428,Little Big League,1994,Children's Comedy,98,9.984808826571003e-05,-1
2311,Duets,2000,Comedy Drama,97,9.882923022218237e-05,-1
2723,Fitzcarraldo,1982,Adventure Drama,97,9.882923022218237e-05,-1
477,Street Fighter,1994,Action,97,9.882923022218237e-05,-1
2762,Boys Life,1995,Drama,97,9.882923022218237e-05,-1
3093,Dangerous Beauty,1998,Drama,97,9.882923022218237e-05,-1
1702,For Whom the Bell Tolls,1943,Adventure War,96,9.781037217865472e-05,-1
2074,Metro,1997,Action,96,9.781037217865472e-05,-1
1931,"NeverEnding Story III, The",1994,Adventure Children's Fantasy,96,9.781037217865472e-05,-1
2546,"Davy Crockett, King of the Wild Frontier",1955,Western,96,9.781037217865472e-05,-1
2301,Lost Horizon,1937,Drama,96,9.781037217865472e-05,-1
1797,Made in America,1993,Comedy,96,9.781037217865472e-05,-1
1622,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),1975,Comedy Drama,96,9.781037217865472e-05,-1
1720,Lawnmower Man 2: Beyond Cyberspace,1996,Sci-Fi Thriller,95,9.679151413512707e-05,-1
2903,Shakes the Clown,1991,Comedy,95,9.679151413512707e-05,-1
2956,Psycho III,1986,Horror Thriller,95,9.679151413512707e-05,-1
2203,Blank Check,1994,Children's Comedy,95,9.679151413512707e-05,-1
2422,Max Dugan Returns,1983,Comedy,95,9.679151413512707e-05,-1
1787,Celebrity,1998,Comedy,95,9.679151413512707e-05,-1
2535,American Flyers,1985,Drama,95,9.679151413512707e-05,-1
1818,Friday the 13th Part VIII: Jason Takes Manhattan,1989,Horror,95,9.679151413512707e-05,-1
963,It Came from Outer Space,1953,Sci-Fi,94,9.577265609159942e-05,-1
2414,"Gingerbread Man, The",1998,Drama Thriller,94,9.577265609159942e-05,-1
2126,"Tin Drum, The (Blechtrommel, Die)",1979,Drama,94,9.577265609159942e-05,-1
2382,Child's Play 3,1992,Horror,94,9.577265609159942e-05,-1
2232,House on Haunted Hill,1958,Horror,94,9.577265609159942e-05,-1
2314,Fair Game,1995,Action,94,9.577265609159942e-05,-1
1553,Frenzy,1972,Thriller,94,9.577265609159942e-05,-1
2244,"Pope of Greenwich Village, The",1984,Action,94,9.577265609159942e-05,-1
2106,Things Change,1988,Comedy,94,9.577265609159942e-05,-1
2706,On the Beach,1959,Drama,93,9.475379804807176e-05,-1
2505,Microcosmos (Microcosmos: Le peuple de l'herbe),1996,Documentary,93,9.475379804807176e-05,-1
2386,Candyman: Farewell to the Flesh,1995,Horror,93,9.475379804807176e-05,-1
1900,Albino Alligator,1996,Crime Thriller,93,9.475379804807176e-05,-1
2342,"Wrong Man, The",1956,Drama Film-Noir Thriller,93,9.475379804807176e-05,-1
235,Naked,1993,Drama,93,9.475379804807176e-05,-1
1485,Bamboozled,2000,Comedy,93,9.475379804807176e-05,-1
2207,Get Carter,2000,Action Drama Thriller,93,9.475379804807176e-05,-1
2094,Tough Guys,1986,Comedy,93,9.475379804807176e-05,-1
2433,Jeffrey,1995,Comedy,92,9.37349400045441e-05,-1
2326,Set It Off,1996,Action Crime,92,9.37349400045441e-05,-1
1648,"Ruling Class, The",1972,Comedy,92,9.37349400045441e-05,-1
847,Black Beauty,1994,Adventure Children's,92,9.37349400045441e-05,-1
2081,Foreign Correspondent,1940,Thriller,92,9.37349400045441e-05,-1
2782,"Great White Hype, The",1996,Comedy,91,9.271608196101645e-05,-1
2305,Gentleman's Agreement,1947,Drama,91,9.271608196101645e-05,-1
2221,Kicking and Screaming,1995,Comedy Drama,91,9.271608196101645e-05,-1
2731,Who's That Girl?,1987,Comedy,91,9.271608196101645e-05,-1
2377,Prom Night,1980,Horror,91,9.271608196101645e-05,-1
2183,That Darn Cat!,1997,Children's Comedy Mystery,91,9.271608196101645e-05,-1
1983,Fresh,1994,Drama,91,9.271608196101645e-05,-1
191,"Hollywood Knights, The",1980,Comedy,91,9.271608196101645e-05,-1
2333,Dear God,1996,Comedy,91,9.271608196101645e-05,-1
1894,Mediterraneo,1991,Comedy War,91,9.271608196101645e-05,-1
2602,Dersu Uzala,1974,Adventure Drama,91,9.271608196101645e-05,-1
992,Puppet Master III: Toulon's Revenge,1991,Horror Sci-Fi Thriller,90,9.16972239174888e-05,-1
2829,"Air Up There, The",1994,Comedy,90,9.16972239174888e-05,-1
290,Twin Falls Idaho,1999,Drama,90,9.16972239174888e-05,-1
2523,Oscar and Lucinda (a.k.a. Oscar & Lucinda),1997,Drama Romance,90,9.16972239174888e-05,-1
2620,Hands on a Hard Body,1996,Documentary,90,9.16972239174888e-05,-1
802,Holy Man,1998,Comedy,90,9.16972239174888e-05,-1
1646,"Man and a Woman, A (Un Homme et une Femme)",1966,Drama Romance,89,9.067836587396115e-05,-1
2596,Trust,1990,Comedy Drama,89,9.067836587396115e-05,-1
1879,Black and White,1999,Drama,89,9.067836587396115e-05,-1
2266,"Watcher, The",2000,Crime Thriller,89,9.067836587396115e-05,-1
443,Moll Flanders,1996,Drama,89,9.067836587396115e-05,-1
1889,Vampire in Brooklyn,1995,Comedy Romance,89,9.067836587396115e-05,-1
1783,Irma la Douce,1963,Comedy,89,9.067836587396115e-05,-1
170,"Man with the Golden Arm, The",1955,Drama,89,9.067836587396115e-05,-1
2095,Jade,1995,Thriller,89,9.067836587396115e-05,-1
2010,"Incredible Journey, The",1963,Adventure Children's,89,9.067836587396115e-05,-1
1817,Friday the 13th Part VII: The New Blood,1988,Horror,89,9.067836587396115e-05,-1
1514,My Man Godfrey,1957,Comedy,88,8.96595078304335e-05,-1
2455,Playing God,1997,Crime Thriller,88,8.96595078304335e-05,-1
2293,Phantasm II,1988,Horror,88,8.96595078304335e-05,-1
2558,"Boondock Saints, The",1999,Action Comedy,88,8.96595078304335e-05,-1
258,Beautiful Thing,1996,Drama Romance,88,8.96595078304335e-05,-1
2555,42 Up,1998,Documentary,88,8.96595078304335e-05,-1
1829,Fathers' Day,1997,Comedy,88,8.96595078304335e-05,-1
2276,Here on Earth,2000,Drama Romance,88,8.96595078304335e-05,-1
298,Men With Guns,1997,Action Drama,88,8.96595078304335e-05,-1
2330,Switchback,1997,Thriller,88,8.96595078304335e-05,-1
2196,Mighty Morphin Power Rangers: The Movie,1995,Action Children's,88,8.96595078304335e-05,-1
941,I Saw What You Did,1965,Thriller,88,8.96595078304335e-05,-1
2732,Burglar,1987,Comedy,87,8.864064978690585e-05,-1
1610,Beyond Rangoon,1995,Drama War,87,8.864064978690585e-05,-1
1330,My Life,1993,Drama,87,8.864064978690585e-05,-1
2363,"Mummy, The",1959,Horror,87,8.864064978690585e-05,-1
2297,Saboteur,1942,Thriller,87,8.864064978690585e-05,-1
2123,Antonia's Line (Antonia),1995,Drama,87,8.864064978690585e-05,-1
2000,"Star Is Born, A",1937,Drama,87,8.864064978690585e-05,-1
2269,Excess Baggage,1997,Adventure Romance,87,8.864064978690585e-05,-1
1992,Hellraiser III: Hell on Earth,1992,Horror,87,8.864064978690585e-05,-1
2851,"Evening Star, The",1996,Comedy Drama,86,8.762179174337818e-05,-1
300,Go Fish,1994,Drama Romance,86,8.762179174337818e-05,-1
2419,"Morning After, The",1986,Drama Mystery,86,8.762179174337818e-05,-1
856,"Big Blue, The (Le Grand Bleu)",1988,Adventure Romance,85,8.660293369985053e-05,-1
2425,Geronimo: An American Legend,1993,Drama Western,85,8.660293369985053e-05,-1
