item_id,movie_title,release_year,genre:token_seq,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
1596,Can't Hardly Wait,1998,Comedy Drama Romance,False,/yPVhkvOiI4UZC0jOpjO1HntlxHv.jpg,"Comedy,Romance",15037,en,Can't Hardly Wait,"It's graduation day at Huntington Hills High, and you know what that means - time to party. And not just any party, either. This one will be a night to remember, as the nerds become studs, the jocks are humiliated, and freshman crushes blossom into grown-up romance.",3.2997,/r3a5gGWfS0SDS9nriNrJzSSrErf.jpg,1998-06-12,Can't Hardly Wait,False,6.2,536
2589,Cousin Bette,1998,Comedy,False,/cDOfaTXGhGiIDauSnvRntAFcRn.jpg,"Comedy,Drama,Romance",50043,en,Cousin Bette,"Cousin Bette is a poor and lonely seamstress, who, after the death of her prominent and wealthy sister, tries to ingratiate herself into lives of her brother-in-law, Baron Hulot, and her niece, Hortense Hulot. Failing to do so, she instead finds solace and company in a handsome young sculptor she saves from starvation. But the aspiring artist soon finds love in the arms of another woman, Hortense, leaving Bette a bitter spinster. Bette plots to take revenge on the family who turned her away and stole her only love. With the help of famed courtesan Jenny Cadine she slowly destroys the lives of those who have scorned her.",0.934,/4TEMm2pyZ6mYBmP2AwoierJHQf9.jpg,1998-06-12,Cousin Bette,False,5.7,44
379,High Art,1998,Drama Romance,False,/8ONF2LmopqffCmNTgptCp6yWVrq.jpg,"Drama,Romance",37636,en,High Art,"A young female intern at a small magazine company becomes involved with a drug-addicted lesbian photographer, both of whom seek to exploit each other for their respective careers, while slowly falling in love with each other.",1.3835,/qTg05RNJIvb9w4Z7XIcAZxuZmTn.jpg,1998-06-12,High Art,False,6.3,137
3317,"Land Girls, The",1998,Drama War,False,/1a1AZaWccuaFsoJ1fS3JOUUnw5f.jpg,"Drama,Romance,War",17044,en,The Land Girls,"During World War II, the organisation ""The Women's Land Army"" recruited women to work on British farms while the men were off to war. Three such ""land girls"" of different social backgrounds - quiet Stella, young hairdresser Prue, and Cambridge graduate Ag - become best friends in spite of their different backgrounds.",0.4321,/tfdj6Wx8vCDNZbzmIRR2hDn5mAr.jpg,1998-06-12,The Land Girls,False,6.2,23
3166,Passion in the Desert,1998,Adventure Drama,,,,,,,,,,,,,,
2475,"Children of Heaven, The (Bacheha-Ye Aseman)",1997,Drama,,,,,,,,,,,,,,
3272,Dear Jesse,1997,Documentary,,,,,,,,,,,,,,
2637,Dream for an Insomniac,1996,Drama Romance,False,/1C9Jj6Bw7QxkM7qEauWHgZ5ErEf.jpg,"Romance,Comedy,Drama",32284,en,Dream for an Insomniac,"A girl with insomnia who works in a coffee house has impossibly high standards for her love and fears she will never meet a worthy man. Then in walks a new employee and they click - until she discovers he has a girlfriend. Undaunted, she moves to L.A. with a friend sure that he will dump the girlfriend and follow her. She puts all her faith in fate and hopes for the best.",1.7719,/1hGRcEPnpmgAmfLObym3olCk6tM.jpg,1996-04-18,Dream for an Insomniac,False,5.2,36
3161,Hav Plenty,1997,Comedy,False,/wgCUuIFoR1EFgt7DmkoYuHXSzXZ.jpg,"Comedy,Romance",51955,en,Hav Plenty,"Lee Plenty is an almost broke would-be novelist and Havilland Savage is a rich and very beautiful woman and his friend. When she invites him to her home for New Year's Eve, they start to build up a romance.",0.9497,/vJutTuVdm5XxL3ixMFqw2o0AS8C.jpg,1997-09-11,Hav Plenty,False,6.0,10
2154,Henry Fool,1997,Comedy Drama,False,/bP1ry1gWi9BOIVpbgvkqgOYppTA.jpg,"Comedy,Drama",37410,en,Henry Fool,An egocentric bum transforms the lives of a shy New Jersey garbageman and his sister.,0.8322,/1Uun13GJi5U0gs303e7BnER6SpG.jpg,1998-06-19,Henry Fool,False,6.7,100
3075,Mr. Jealousy,1997,Comedy Romance,False,/ePplQTFby7PCg0A7VBVM6DEYWq2.jpg,"Comedy,Romance",53765,en,Mr. Jealousy,"After his first date at age 15 ended with the girl making out with another man at a party, aspiring writer Lester Grimm has treated all his girlfriends with jealousy and suspicion. While dating Ramona Ray, paranoia gets the best of him when he discovers that her most recent ex is successful novelist Dashiell Frank. Lester begins attending the same group therapy sessions as Dashiell to learn about Ramona's past with him.",0.961,/eHKAQTwZOIzUvqz4pZ3Tj6JX3K1.jpg,1998-06-05,Mr. Jealousy,False,5.878,41
35,Mulan,1998,Animation Children's,False,/mUYV0ZdsDEliGaQahcQH1F3grsP.jpg,"Animation,Family,Adventure",10674,en,Mulan,"To save her father from certain death in the army, a young woman secretly enlists in his place and becomes one of China's greatest heroines in the process.",20.5701,/bj3iSjLlkwHtJrPmvHXa8P7edI9.jpg,1998-06-18,Mulan,False,7.905,9883
252,"X-Files: Fight the Future, The",1998,Mystery Sci-Fi Thriller,False,/2YIzEKCMfexbLIoeVUkR8MPayB2.jpg,"Mystery,Science Fiction,Thriller",846,en,The X-Files,"Mulder and Scully, now taken off the FBI's X Files cases, must find a way to fight the shadowy elements of the government to find out the truth about a conspiracy that might mean the alien colonization of Earth.",5.0276,/yLIw6shz2WC3W3iI0jROsF4B2ha.jpg,1998-06-19,The X-Files,False,6.9,1640
2560,I Went Down,1997,Action Comedy Crime,False,/aruMeacEyebJuzCc7dvfO9GETo3.jpg,"Action,Comedy,Crime",12655,en,I Went Down,"Fresh out of prison, Git rescues a former best friend (now living with Git's girlfriend) from a beating at the hands of loan sharks. He's now in trouble with the mob boss, Tom French, who sends Git to Cork with another debtor, Bunny Kelly, to find a guy named Frank Grogan, and take him to a man with a friendly face at a shack across a bog. It's a tougher assignment than it seems: Git's a novice, Bunny's prone to rash acts, Frank doesn't want to be found (and once he's found, he has no money), and maybe Tom's planning to murder Frank, which puts Git in a moral dilemma. Then, there's the long-ago disappearance of Sonny Mulligan. What's a decent and stand-up lad to do?",0.6026,/2rApWxlYkiwNZBSC3KJ7WFWWq1T.jpg,1997-10-03,I Went Down,False,6.0,24
933,Doctor Dolittle,1998,Comedy,False,/kqUjxYB209bPN0DpfXZuR9E4ERW.jpg,"Comedy,Family,Fantasy",3050,en,Doctor Dolittle,"A successful physician and devoted family man, John Dolittle seems to have the world by the tail, until a long suppressed talent he possessed as a child, the ability to communicate with animals is suddenly reawakened with a vengeance! Now every creature within squawking distance wants the good doctor's advice, unleashing an outrageous chain of events that turns his world upside down!",6.3103,/tLrchGMIkdo1KamQJA6fwvDQEy0.jpg,1998-06-26,Doctor Dolittle,False,5.7,3103
273,Out of Sight,1998,Action Crime Romance,False,/nNN43jQtLtBjzkbXbrlHKb4JHI3.jpg,"Romance,Comedy,Crime",1389,en,Out of Sight,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",4.2898,/v49q7AMR3pB4M762woWB1NYMCLF.jpg,1998-06-26,Out of Sight,False,6.671,1303
1939,Picnic at Hanging Rock,1975,Drama Mystery,False,/nCOKgcuM0xkclpyQm1mfyMT55iN.jpg,"Drama,Mystery",11020,en,Picnic at Hanging Rock,"In the early 1900s, Miranda attends a girls boarding school in Australia. One Valentine's Day, the school's typically strict headmistress treats the girls to a picnic field trip to an unusual but scenic volcanic formation called Hanging Rock. Despite rules against it, Miranda and several other girls venture off. It's not until the end of the day that the faculty realizes the girls and one of the teachers have disappeared mysteriously.",1.4495,/7BAXwmFN4pZDNb9N6kzmAAwdssi.jpg,1975-09-02,Picnic at Hanging Rock,False,7.2,803
1756,Smoke Signals,1998,Comedy Drama,False,/5MvH0D3aGYRM9KeQL3Xtl853UyB.jpg,"Drama,Comedy",20862,en,Smoke Signals,"Young Native American man Thomas is a nerd in his reservation, wearing oversize glasses and telling everyone stories no-one wants to hear. His parents died in a fire in 1976, and Thomas was saved by Arnold. Arnold soon left his family, and Victor hasn't seen his father for 10 years. When Victor hears Arnold has died, Thomas offers him funding for the trip to get Arnold's remains.",0.7962,/dZ6smtO2cEm3nxVhWscYfKS0mYX.jpg,1998-06-26,Smoke Signals,False,6.7,104
458,Buffalo 66,1998,Action Comedy Drama,False,/oCcRRoalUWy83x3gqhCIl6pPUAi.jpg,"Drama,Romance,Comedy",9464,en,Buffalo '66,"Billy is released after five years in prison. In the next moment, he kidnaps teenage student Layla and visits his parents with her, pretending she is his girlfriend and they will soon marry.",4.7407,/fxzXFzbSGNA52NHQCMqQiwzMIQw.jpg,1998-01-20,Buffalo '66,False,7.1,957
134,Armageddon,1998,Action Adventure Sci-Fi Thriller,False,/1cO6OQJxz7YhTZ4V1OlkYfebeJa.jpg,"Action,Thriller,Science Fiction,Adventure",95,en,Armageddon,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.",9.3776,/eTM3qtGhDU8cvjpoa6KEt5E2auU.jpg,1998-07-01,Armageddon,False,6.8,8098
591,Lethal Weapon 4,1998,Action Comedy Crime Drama,False,/u4d4vymNPo1UuJ6ihtyy9OQgco2.jpg,"Action,Adventure,Comedy,Crime,Thriller",944,en,Lethal Weapon 4,"With personal crises and age weighing in on them, Riggs and Murtaugh must contend with deadly Chinese triads trying to free their former leaders from prison and onto American soil.",4.5909,/vl4n3uO602y8nDsqjE4RIMnSy8Q.jpg,1998-07-10,Lethal Weapon 4,False,6.595,2715
2143,Madeline,1998,Children's Comedy,False,/jQzmXfjv9p2YVz5NqTTEQdDIwnl.jpg,"Family,Comedy,Drama",35680,en,Madeline,"Horrified at the prospect of her beloved school being sold, a young French girl named Madeline uses her wit and craftiness to attempt to save it, making an unlikely new friend in the process.",1.9487,/nAGRLwJC0jv7QlfJR6y32xRZqcF.jpg,1998-07-10,Madeline,False,6.2,226
1317,Small Soldiers,1998,Animation Children's Fantasy War,False,/l4RtVcfyCEbH6XfTn9Rv5OUuEM6.jpg,"Comedy,Adventure,Fantasy,Science Fiction,Action",11551,en,Small Soldiers,"When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.",3.4577,/2nuUjSzHsoYlRvTPmLo7m7gCQry.jpg,1998-07-10,Small Soldiers,False,6.544,2171
289,Pi,1998,Sci-Fi Thriller,False,/pVmCanXNPYqE74cJoL0U6C9ONf5.jpg,"Mystery,Drama,Thriller",473,en,Pi,"A mathematical genius discovers a link between numbers and reality, and thus believes he can predict the future.",3.8406,/fJA22FjlAW8rzrOw9Mwanl6oTc9.jpg,1998-07-10,Pi,False,7.118,2286
1487,Whatever,1998,Drama,False,/auEWMkvDRQmVwPROD1VVyMe3BVP.jpg,Drama,102304,en,Whatever,"A New Jersey teen faces her impending adulthood, dreaming of a life as a successful New York artist. But when she gets caught up in the carefree sport of pre-AIDS sex and drugs, her future becomes less certain.",0.3994,/50LDvIjveOcNeDDybh3HXUpNb9t.jpg,1998-07-10,Whatever,False,6.2,6
291,There's Something About Mary,1998,Comedy,False,/egJQ3nIon5fT8wyXcKRHzvmtZpD.jpg,"Romance,Comedy",544,en,There's Something About Mary,"For Ted, prom night went about as bad as it’s possible for any night to go. Thirteen years later, he finally gets another chance with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her.",6.022,/slJD1Dvnsf15LoeqhERsyzisAdn.jpg,1998-07-15,There's Something About Mary,False,6.61,5030
1711,Plan 9 from Outer Space,1958,Horror Sci-Fi,,,,,,,,,,,,,,
2331,Wings,1927,Drama Romance War,False,/u90ajspDd9911ISbx74rtofQZfO.jpg,"Drama,Action,War,Romance",28966,en,Wings,"Two young men, one rich, one middle class, both in love with the same woman, become US Air Corps fighter pilots and, eventually, heroic flying aces during World War I. Devoted best friends, their mutual love of the girl eventually threatens their bond. Meanwhile, a hometown girl who's the lovestruck lifelong next door neighbor of one of them pines away.",2.1956,/kEl6KCBgdmT1Nex3ka0EIWAOmtm.jpg,1927-08-12,Wings,False,7.247,283
2150,"Broadway Melody, The",1929,Musical,False,/tEAEturRMtH4uY3wq2xvlINgiVj.jpg,"Music,Romance,Drama",65203,en,The Broadway Melody,"The vaudeville act of Harriet and Queenie Mahoney comes to Broadway, where their friend Eddie Kerns needs them for his number in one of Francis Zanfield's shows. When Eddie meets Queenie, he soon falls in love with  her—but she is already being courted by Jock Warriner, a member of New York high society. Queenie eventually recognizes that, to Jock, she is nothing more than a toy, and that Eddie is in love with her.",0.9955,/giq8GJs8YGMzHxeKxNSuwzAdd1c.jpg,1929-02-08,The Broadway Melody,False,5.2,142
603,All Quiet on the Western Front,1930,War,False,/hSRb0YhB4TaeIKgZtQbFuY3l0XM.jpg,"Drama,War",143,en,All Quiet on the Western Front,"When a group of idealistic young men join the German Army during the Great War, they are assigned to the Western Front, where their patriotism is destroyed by the harsh realities of combat.",3.8644,/1wZUB08igw8iLUgF1r4T6aJD65b.jpg,1930-04-29,All Quiet on the Western Front,False,7.751,830
2674,Cimarron,1931,Western,False,/mgo2XCKPHzZINzcm0YFjSUGpPIr.jpg,"Drama,Western,History",42861,en,Cimarron,"When the government opens up the Oklahoma territory for settlement, restless Yancey Cravat claims a plot of the free land for himself and moves his family there from Wichita. A newspaperman, lawyer, and just about everything else, Cravat soon becomes a leading citizen of the boom town of Osage. Once the town is established, however, he begins to feel confined once again, and heads for the Cherokee Strip, leaving his family behind. During this and other absences, his wife Sabra must learn to take care of herself and soon becomes prominent in her own right.",1.2056,/cqvfhi9s1VsTgXcV1B7vX0Cb1qA.jpg,1931-01-26,Cimarron,False,5.6,129
2303,Grand Hotel,1932,Drama,False,/mTRmleBtvqlwMCLoRt9iwptDRRC.jpg,"Drama,Romance",33680,en,Grand Hotel,"Guests at a posh Berlin hotel struggle through worry, scandal, and heartache.",1.559,/g8xrpXJWzz91R4jL8ybMKMValB2.jpg,1932-05-25,Grand Hotel,False,6.946,314
2676,Cavalcade,1933,Drama,False,/9LQdJ807aXpZtE4JsBF62ZXpL4F.jpg,"Drama,War",56164,en,Cavalcade,"A cavalcade of English life from New Year's Eve 1899 until 1933 is seen through the eyes of well-to-do Londoners Jane and Robert Marryot. Amongst events touching their family are the Boer War, the death of Queen Victoria, the sinking of the Titanic, and the Great War.",0.5786,/a6yld4HmB49b9CP9wmv3wcwk65K.jpg,1933-02-08,Cavalcade,False,5.5,116
1843,Mutiny on the Bounty,1935,Adventure,False,/OBvT7h7Vt6qKGXJBNLDFnRhJEW.jpg,"Adventure,Drama,History",12311,en,Mutiny on the Bounty,"Fletcher Christian successfully leads a revolt against the ruthless Captain Bligh on the HMS Bounty. However, Bligh returns one year later, hell bent on revenge.",2.4402,/GD98ozz6F6tSu8BWGulpseEKhv.jpg,1935-11-22,Mutiny on the Bounty,False,7.3,341
2502,"Great Ziegfeld, The",1936,Musical,False,/cBre1N5vS1sbjDeU7qF1W6TadAe.jpg,"Music,Drama,Romance",43277,en,The Great Ziegfeld,"At the 1893 Chicago World's Fair, sideshow barker Florenz Ziegfeld turns the tables on his more-successful neighbor Billings, and also steals his girlfriend. This pattern repeats throughout their lives, as Ziegfeld makes and loses many fortunes putting on ever-bigger, more spectacular shows",1.5815,/7wkIYI2r0ICajBcCW0JlIT3zSwc.jpg,1936-04-08,The Great Ziegfeld,False,6.2,130
2677,"Life of Ãmile Zola, The",1937,Drama,,,,,,,,,,,,,,
2102,You Can't Take It With You,1938,Comedy,False,/As4GJO5V3SxbSDW8ZEWPnYtSZIg.jpg,"Comedy,Romance",34106,en,You Can't Take It with You,"Alice, the only relatively normal member of the eccentric Sycamore family, falls in love with Tony Kirby, but his wealthy banker father and snobbish mother strongly disapprove of the match. When the Kirbys are invited to dinner to become better acquainted with their future in-laws, things don't turn out the way Alice had hoped.",1.9704,/9JltqbDyWstYW6gnvqDO6L5bOrx.jpg,1938-09-01,You Can't Take It with You,False,7.5,411
2038,How Green Was My Valley,1941,Drama,False,/ucQESsrG63LsA5HD70aaPxEyORk.jpg,Drama,43266,en,How Green Was My Valley,A man in his fifties reminisces about his childhood growing up in a Welsh mining village at the turn of the 20th century.,1.9956,/8N7OmxBqjRVUrqergUduGgr6exy.jpg,1941-10-28,How Green Was My Valley,False,7.3,410
2304,Mrs. Miniver,1942,Drama War,False,/jqu2wqiFKrmhbF6fLqwi3zRUDz7.jpg,"Drama,Romance,War",27367,en,Mrs. Miniver,"Middle-class housewife Kay Miniver deals with petty problems. She and her husband Clem watch her Oxford-educated son Vin court Carol Beldon, the charming granddaughter of the local nobility as represented by Lady Beldon. Then the war comes and Vin joins the RAF.",1.8426,/fjPjx6FTaoTussbqoLj6OYTtUyi.jpg,1942-07-03,Mrs. Miniver,False,7.0,260
1499,Going My Way,1944,Comedy,False,/jiGn1FXSQVfN2nhix0tQtmoGWcF.jpg,"Drama,Comedy,Music",17661,en,Going My Way,"Youthful Father Chuck O'Malley led a colorful life of sports, song, and romance before joining the Roman Catholic clergy. After being appointed to a run-down New York parish, O'Malley's worldly knowledge helps him connect with a gang of boys looking for direction, eventually winning over the aging, conventional Parish priest.",1.0881,/838yNJnOk6iZj5YK1MoKiN2n1hw.jpg,1944-01-01,Going My Way,False,6.728,178
2103,"Lost Weekend, The",1945,Drama,False,/a3eYLIK5eYSHAJTtOy9PdciVjxx.jpg,Drama,28580,en,The Lost Weekend,"Don Birnam, a long-time alcoholic, has been sober for ten days and appears to be over the worst... but his craving has just become more insidious. Evading a country weekend planned by his brother and girlfriend, he begins a four-day bender that just might be his last - one way or another.",1.7096,/8ggIOoCzt8xT2ePl8DdlRtXgcOh.jpg,1945-11-29,The Lost Weekend,False,7.6,604
2146,"Best Years of Our Lives, The",1946,Drama War,False,/nCl5KzxUs4rVVlAdixDf4r5AbbZ.jpg,"Drama,Romance,War",887,en,The Best Years of Our Lives,"It's the hope that sustains the spirit of every GI: the dream of the day when he will finally return home. For three WWII veterans, the day has arrived. But for each man, the dream is about to become a nightmare.",2.3278,/gd5EoAU4MM57sW3vlWxJ0NMM8cV.jpg,1946-12-25,The Best Years of Our Lives,False,7.785,668
2305,Gentleman's Agreement,1947,Drama,False,/4XMEwQVADrym6XWcxudH11caLCA.jpg,Drama,33667,en,Gentleman's Agreement,A magazine writer poses as a Jew to expose anti-Semitism.,1.5341,/aCCRbcmigPk00f34hpJuWZuvABo.jpg,1947-11-11,Gentleman's Agreement,False,6.9,256
2516,Hamlet,1948,Drama,False,/tFfucMJh4Me1JYBIRJcOokWWuLs.jpg,Drama,23383,en,Hamlet,"Winner of four Academy Awards, including Best Picture and Best Actor, Sir Laurence Olivier’s Hamlet continues to be the most compelling version of Shakespeare’s beloved tragedy. Olivier is at his most inspired—both as director and as the melancholy Dane himself—as he breathes new life into the words of one of the world’s greatest dramatists.",1.6294,/woO9SgU2vTRMZeG0YqOLeoIqlzC.jpg,1948-12-10,Hamlet,False,7.4,264
2332,All the King's Men,1949,Drama,False,/bSTvvll9gIOcoavWRIVYL5RoTkn.jpg,Drama,25430,en,All the King's Men,"A man of humble beginnings and honest intentions rises to power by nefarious means. Along for the wild ride are an earnest reporter, a heretofore classy society girl, and a too-clever-for-her-own-good political flack.",1.0413,/ett22fgwPN4MvESKV1bttgdb8eu.jpg,1949-11-16,All the King's Men,False,6.971,221
2679,"Greatest Show on Earth, The",1952,Drama,False,/y22C1YyK8YXjU8LHoyA06MclOs6.jpg,"Drama,Romance",27191,en,The Greatest Show on Earth,"To ensure a full profitable season, circus manager Brad Braden engages The Great Sebastian, though this moves his girlfriend Holly from her hard-won center trapeze spot. Holly and Sebastian begin a dangerous one-upmanship duel in the ring, while he pursues her on the ground.",1.9983,/cKI0yGPRh1IlvRKKJRoMZruior8.jpg,1952-02-16,The Greatest Show on Earth,False,6.323,252
1846,From Here to Eternity,1953,Drama Romance War,False,/kpTTUyVxWMTebmBkaxB2YAX8yyU.jpg,"War,Romance,Drama",11426,en,From Here to Eternity,"In 1941 Hawaii, a private is cruelly punished for not boxing on his unit's team, while his captain's wife and second in command are falling in love.",2.2262,/25Rm1YJSyhXAEu8abonZvW83aPL.jpg,1953-08-28,From Here to Eternity,False,7.3,646
102,On the Waterfront,1954,Crime Drama,False,/pxkQAIhC7LXN5s5B23lnvCMgva5.jpg,"Crime,Drama,Romance",654,en,On the Waterfront,"Terry Malloy is a kindhearted dockworker, and former boxer, who is tricked by his corrupt bosses into leading his friend to death. After falling in love, he tries to leave the waterfront and expose his employers.",4.7131,/fKjLZy9W8VxMOp5OoyWojmLVCQw.jpg,1954-06-22,On the Waterfront,False,7.9,1618
1550,Marty,1955,Drama Romance,False,/zhZtaNcjtc6VgV8SC4VlokiaeNt.jpg,"Drama,Romance",15919,en,Marty,"Marty, a butcher who lives in the Bronx with his mother is unmarried at 34. Good-natured but socially awkward he faces constant badgering from family and friends to get married but has reluctantly resigned himself to bachelorhood. Marty meets Clara, an unattractive school teacher, realising their emotional connection, he promises to call but family and friends try to convince him not to.",2.1255,/8tnGO5VoAQII4DbE3hozWKhV4BY.jpg,1955-04-11,Marty,False,7.4,399
415,West Side Story,1961,Musical Romance,False,/swYJtp5GISfsCMZ46y2WNBBwJsq.jpg,"Crime,Drama,Romance",1725,en,West Side Story,"In the slums of the upper West Side of Manhattan, tensions are high as a gang of Polish-Americans compete against a gang of recently immigrated Puerto Ricans, but this doesn't stop two romantics from each gang falling in love.",3.336,/nzCMu6D5q60i2bVrIQ0DxlRSgCZ.jpg,1961-12-13,West Side Story,False,7.2,1917
638,Tom Jones,1963,Comedy,False,/3O4Ge9qNKmYGVjG6BKBC2HfSMg1.jpg,"Comedy,Adventure,History,Romance",5769,en,Tom Jones,Tom loves Sophie and Sophie loves Tom. But Tom and Sophie are of differering classes. Can they find a way through the mayhem to be true to love?,1.2908,/yKuZKLMhe74PJzaxYLh2s8h4P2P.jpg,1963-08-24,Tom Jones,False,5.927,218
1625,"Man for All Seasons, A",1966,Drama,False,/ulO2vXHo8oTOdUWSEwWkGFhq3VL.jpg,"Drama,History",874,en,A Man for All Seasons,"A depiction of the conflict between King Henry VIII of England and his Lord Chancellor, Sir Thomas More, who refuses to swear the Oath of Supremacy declaring Henry Supreme Head of the Church in England.",2.2731,/wK0PqNYRAKKozQvi6M9e1HCH6LA.jpg,1966-12-13,A Man for All Seasons,False,7.3,445
1961,In the Heat of the Night,1967,Drama Mystery,False,/xY5sgU09cOsvEAgJZaYo2aOZEFi.jpg,"Crime,Drama,Mystery,Thriller",10633,en,In the Heat of the Night,"African-American Philadelphia police detective Virgil Tibbs is arrested on suspicion of murder by Bill Gillespie, the racist police chief of tiny Sparta, Mississippi. After Tibbs proves not only his own innocence but that of another man, he joins forces with Gillespie to track down the real killer. Their investigation takes them through every social level of the town, with Tibbs making enemies as well as unlikely friends as he hunts for the truth.",3.4504,/fvqHTabYej3LwzKRRZCm6jV3g0O.jpg,1967-08-02,In the Heat of the Night,False,7.642,1119
2041,Oliver!,1968,Musical,False,/DWRcfNaWioQwfPMG028LjHsrRq.jpg,"Drama,Family",17917,en,Oliver!,"Musical adaptation of Charles Dickens' Oliver Twist, a classic tale of an orphan who runs away from the workhouse and joins up with a group of boys headed by the Artful Dodger and trained to be pickpockets by master thief Fagin.",2.4753,/1XJgoaOWKrqxkKeBKWLKSigqG8c.jpg,1968-09-26,Oliver!,False,7.0,436
1731,Midnight Cowboy,1969,Drama,False,/yTIvOi9x7C9vTbzfG4GqMoh9MaZ.jpg,Drama,3116,en,Midnight Cowboy,"Joe Buck is a wide-eyed hustler from Texas hoping to score big with wealthy New York City women; he finds a companion in Enrico ""Ratso"" Rizzo, an ailing swindler with a bum leg and a quixotic fantasy of escaping to Florida.",3.4954,/f7YLzOxwWzeEdo7RhAlPSBTYa8.jpg,1969-05-25,Midnight Cowboy,False,7.522,1457
137,"French Connection, The",1971,Action Crime Drama Thriller,False,/AsaW2VwcArvQmYjf2wsDjqWEn6f.jpg,"Action,Crime,Thriller",1051,en,The French Connection,Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,4.6458,/5XSGvIKl2yPvOkieFjc3rzLw7x0.jpg,1971-10-09,The French Connection,False,7.5,1933
140,Rocky,1976,Action Drama,False,/wC36tEU7AqP5llAvjXkZhZ248tX.jpg,Drama,1366,en,Rocky,An uneducated collector for a Philadelphia loan shark is given a once-in-a-lifetime opportunity to fight against the world heavyweight boxing champion.,11.2639,/8kEun6U9hTddM7NEfLLCGQKU2Mp.jpg,1976-11-20,Rocky,False,7.8,8044
141,Kramer Vs. Kramer,1979,Drama,False,/9pUh1fC8TqVtYPeKpdfNyVK0qnn.jpg,Drama,12102,en,Kramer vs. Kramer,"Ted Kramer is a career man for whom his work comes before his family. His wife Joanna cannot take this anymore, so she decides to leave him. Ted is now faced with the tasks of housekeeping and taking care of himself and their young son Billy.",4.0728,/6IVQjDTbr7pXx2AR8jovbYwpyiF.jpg,1979-12-07,Kramer vs. Kramer,False,7.6,2265
1065,Ordinary People,1980,Drama,False,/81LV5HJ9nUXGCMhrJpFNjwvbEZl.jpg,Drama,16619,en,Ordinary People,"Beth, Calvin, and their son Conrad are living in the aftermath of the death of the other son. Conrad is overcome by grief and misplaced guilt to the extent of a suicide attempt. He is in therapy. Beth had always preferred his brother and is having difficulty being supportive to Conrad. Calvin is trapped between the two trying to hold the family together.",2.6259,/8CFPYcRatQFFysCjQanqYMQyS2Y.jpg,1980-09-19,Ordinary People,False,7.5,635
144,Chariots of Fire,1981,Drama,False,/qgPYU8xDYiZPKapK0sOvfIEKRtH.jpg,"Drama,History",9443,en,Chariots of Fire,"In the class-obsessed and religiously divided UK of the early 1920s, two determined young runners train for the 1924 Paris Olympics. Eric Liddell, a devout Christian born to Scottish missionaries in China, sees running as part of his worship of God's glory and refuses to train or compete on the Sabbath. Harold Abrahams overcomes anti-Semitism and class bias, but neglects his beloved sweetheart in his single-minded quest.",3.6334,/qnRaum8k0HqGRml2i7OawFqUtEb.jpg,1981-05-15,Chariots of Fire,False,6.8,938
1265,Terms of Endearment,1983,Comedy Drama,False,/rZXTcmx7mKysaseyWZHs6wzPAcZ.jpg,"Drama,Comedy",11050,en,Terms of Endearment,"Aurora, a finicky woman, is in search of true love while her daughter faces marital issues. Together, they help each other deal with problems and find reasons to live a joyful life.",2.3418,/l77DRjJuykqKMtD9GTK4YT7qKHW.jpg,1983-11-20,Terms of Endearment,False,7.1,773
426,Out of Africa,1985,Drama Romance,False,/7H3uLz3NMxpgozB4r3QS8QxKMxI.jpg,"History,Romance,Drama",606,en,Out of Africa,"Tells the life story of Danish author Karen Blixen, who at the beginning of the 20th century moved to Africa to build a new life for herself. The film is based on her 1937 autobiographical novel.",3.8471,/6oMKqh08TfxmvnoFR4mm1wZB67P.jpg,1985-12-20,Out of Africa,False,7.17,1399
1071,"Last Emperor, The",1987,Drama War,False,/mTw4n5MYQMftHuGsSmBrgMu7C1H.jpg,"Drama,History",746,en,The Last Emperor,"A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic.",4.128,/7TILJhdeJAaEyDiwvJZMo9SQBoe.jpg,1987-10-04,The Last Emperor,False,7.617,1733
