item_id:token,movie_title:token_seq,release_year:token,genre:token_seq
1497,"Great Dictator, The",1940,Comedy
610,Fantasia,1940,Animation Children's Musical
611,High Noon,1952,Western
961,"Big Sleep, The",1946,Film-Noir Mystery
1345,Heathers,1989,Comedy
614,Somewhere in Time,1980,Drama Romance
7,Ben-Hur,1959,Action Adventure Drama
798,This Is Spinal Tap,1984,Comedy Drama Musical
2504,Koyaanisqatsi,1983,Documentary War
1907,Some Kind of Wonderful,1987,Drama Romance
187,Indiana Jones and the Last Crusade,1989,Action Adventure
632,Being There,1979,Comedy
88,Gandhi,1982,Drama
634,M*A*S*H,1970,Comedy War
1544,"Unbearable Lightness of Being, The",1988,Drama
412,"Room with a View, A",1986,Drama Romance
1500,Real Genius,1985,Comedy
1348,Pink Floyd - The Wall,1982,Drama Musical War
1546,"Killing Fields, The",1984,Drama War
1585,My Life as a Dog (Mitt liv som hund),1985,Drama
1009,Forbidden Planet,1956,Sci-Fi
766,Field of Dreams,1989,Drama
835,"Man Who Would Be King, The",1975,Adventure
200,Butch Cassidy and the Sundance Kid,1969,Action Comedy Western
1996,"Paris, Texas",1984,Drama
1292,Until the End of the World (Bis ans Ende der Welt),1991,Drama Sci-Fi
548,When Harry Met Sally...,1989,Comedy Romance
,I Shot a Man in Vegas,1995,Comedy
,Parallel Sons,1995,Drama Romance
550,Hype!,1996,Documentary
2028,Santa with Muscles,1996,Comedy
3166,Female Perversions,1996,Drama
1295,Mad Dog Time,1996,Crime
,Breathing Room,1996,Romance
3465,Paris Was a Woman,1995,Documentary
3653,Anna,1996,Drama
2869,I'm Not Rappaport,1996,Comedy
,Blue Juice,1995,Comedy Drama
,Kids of Survival,1993,Documentary
556,AlienÂ³,1992,Action Horror Sci-Fi Thriller
1112,"American Werewolf in London, An",1981,Horror
2355,Amityville 1992: It's About Time,1992,Horror
2745,Amityville 3-D,1983,Horror
3374,Amityville: Dollhouse,1996,Horror
2347,Amityville: A New Generation,1993,Horror
2356,Amityville II: The Possession,1982,Horror
1115,"Amityville Horror, The",1979,Horror
2357,"Amityville Curse, The",1990,Horror
2358,Blood For Dracula (Andy Warhol's Dracula),1974,Horror
2966,April Fool's Day,1986,Comedy Horror
839,Audrey Rose,1977,Horror
3026,"Believers, The",1987,Horror Thriller
1536,"Birds, The",1963,Horror
1120,"Blob, The",1958,Horror Sci-Fi
2967,Blood Beach,1981,Action Horror
3139,Body Parts,1991,Horror
1886,"Body Snatcher, The",1945,Horror
585,Bram Stoker's Dracula,1992,Horror Romance
1129,Bride of Frankenstein,1935,Horror
3108,Burnt Offerings,1976,Horror
1900,Candyman,1992,Horror
524,Cape Fear,1991,Thriller
1040,Cape Fear,1962,Film-Noir Thriller
595,Carrie,1976,Horror
2837,Cat People,1982,Horror
1180,"Nightmare on Elm Street, A",1984,Horror
1541,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",1922,Horror
2298,Nosferatu a Venezia,1986,Horror
1131,"Omen, The",1976,Horror
3063,Blood & Wine,1997,Drama
1902,Albino Alligator,1996,Crime Thriller
1681,"Mirror Has Two Faces, The",1996,Comedy Romance
2475,Breaking the Waves,1996,Drama
2407,Nightwatch,1997,Horror Thriller
529,Star Trek: First Contact,1996,Action Adventure Sci-Fi
54,Shine,1996,Drama Romance
530,Sling Blade,1996,Drama Thriller
1827,Jingle All the Way,1996,Adventure Children's Comedy
3487,Identification of a Woman (Identificazione di una donna),1982,Drama
2628,Paradise Lost: The Child Murders at Robin Hood Hills,1996,Documentary
3023,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il)",1970,Drama
2078,"Preacher's Wife, The",1996,Drama
3488,Zero Kelvin (KjÃ¦rlighetens kjÃ¸tere),1995,Action
1908,Ridicule,1996,Drama
2079,"Crucible, The",1996,Drama
1055,101 Dalmatians,1996,Children's Comedy
,"Forbidden Christ, The (Cristo proibito, Il)",1950,Drama
3384,I Can't Sleep (J'ai pas sommeil),1994,Drama Thriller
118,Die Hard 2,1990,Action Thriller
642,Star Trek: The Motion Picture,1979,Action Adventure Sci-Fi
120,Star Trek VI: The Undiscovered Country,1991,Action Adventure Sci-Fi
1134,Star Trek V: The Final Frontier,1989,Action Adventure Sci-Fi
644,Star Trek: The Wrath of Khan,1982,Action Adventure Sci-Fi
645,Star Trek III: The Search for Spock,1984,Action Adventure Sci-Fi
647,Star Trek IV: The Voyage Home,1986,Action Adventure Sci-Fi
648,Batman Returns,1992,Action Adventure Comedy Crime
197,Young Guns,1988,Action Comedy Western
198,Young Guns II,1990,Action Comedy Western
427,Grease,1978,Comedy Musical Romance
1364,Grease 2,1982,Comedy Musical Romance
2944,Marked for Death,1990,Action Drama
3082,Adrenalin: Fear the Rush,1996,Action Sci-Fi
3049,"Substance of Fire, The",1996,Drama
158,Under Siege,1992,Action
3527,Terror in a Texas Town,1958,Western
214,Jaws,1975,Action Horror
1268,Jaws 2,1978,Action Horror
2410,Jaws 3-D,1983,Action Horror
1379,My Fellow Americans,1996,Comedy
1076,Mars Attacks!,1996,Action Comedy Sci-Fi War
226,Citizen Ruth,1996,Comedy Drama
438,Jerry Maguire,1996,Drama Romance
178,Raising Arizona,1987,Comedy
1667,Tin Men,1987,Comedy Drama
897,Sneakers,1992,Crime Drama Sci-Fi
2754,Bastard Out of Carolina,1996,Drama
1778,In Love and War,1996,Romance War
2755,Marvin's Room,1996,Drama
,Somebody is Waiting,1996,Drama
2068,Ghosts of Mississippi,1996,Drama
2460,Night Falls on Manhattan,1997,Crime Drama
1178,Beavis and Butt-head Do America,1996,Animation Comedy
3104,"CÃ©rÃ©monie, La",1995,Drama
1119,Scream,1996,Horror Thriller
111,"Last of the Mohicans, The",1992,Action Romance War
584,Michael,1996,Comedy Romance
2867,"Evening Star, The",1996,Comedy Drama
463,Hamlet,1996,Drama
3170,Some Mother's Son,1996,Drama
2695,"Whole Wide World, The",1996,Drama
1758,Mother,1996,Comedy
2440,"Thieves (Voleurs, Les)",1996,Crime Drama Romance
2142,Evita,1996,Drama Musical
1901,"Portrait of a Lady, The",1996,Drama
1616,Walkabout,1971,Drama
3555,Message to Love: The Isle of Wight Festival,1996,Documentary
2030,Grateful Dead,1995,Documentary
884,Murder at 1600,1997,Mystery Thriller
2935,Hearts and Minds,1996,Drama
,Inside,1996,Action
1187,Fierce Creatures,1997,Comedy
3346,Zeus and Roxanne,1997,Children's
2862,Turbulence,1997,Thriller
960,Angel Baby,1995,Drama
301,Jackie Chan's First Strike,1996,Action
3627,Underworld,1997,Thriller
182,Beverly Hills Ninja,1997,Action Comedy
2077,Metro,1997,Action
3389,"Machine, The",1994,Comedy Horror
3689,"Stranger, The",1994,Action
3443,Falling in Love Again,1980,Comedy
2257,"Cement Garden, The",1993,Drama
1193,Dante's Peak,1997,Action Thriller
2461,Meet Wally Sparks,1997,Comedy
3151,Amos & Andrew,1993,Comedy
419,Benny & Joon,1993,Comedy Romance
115,Prefontaine,1997,Drama
,"Tickle in the Heart, A",1996,Documentary
3438,Guantanamera,1994,Comedy
2542,McHale's Navy,1997,Comedy War
541,Kolya,1996,Comedy
3185,Gridlock'd,1997,Crime
,Fire on the Mountain,1996,Documentary
343,Waiting for Guffman,1996,Comedy
2082,Prisoner of the Mountains (Kavkazsky Plennik),1996,War
1771,"Beautician and the Beast, The",1997,Comedy Romance
2505,SubUrbia,1997,Comedy
3118,Hotel de Love,1996,Comedy Romance
2636,"Pest, The",1997,Comedy
1365,Fools Rush In,1997,Comedy Romance
3259,Touch,1997,Romance
1832,Absolute Power,1997,Mystery Thriller
2186,That Darn Cat!,1997,Children's Comedy Mystery
812,Vegas Vacation,1997,Comedy
,Unforgotten: Twenty-Five Years After Willowbrook,1996,Documentary
1378,That Old Feeling,1997,Comedy Romance
1561,Lost Highway,1997,Mystery
2638,Rosewood,1997,Drama
227,Donnie Brasco,1997,Crime Drama
,Salut cousin!,1996,Comedy Drama
1165,Booty Call,1997,Comedy Romance
3617,Rhyme & Reason,1997,Documentary
2902,Boys Life 2,1997,Drama
2462,City of Industry,1997,Crime Thriller
2639,Best Men,1997,Action Comedy Crime Drama
1835,Jungle2Jungle (a.k.a. Jungle 2 Jungle),1997,Children's Comedy
2640,Kama Sutra: A Tale of Love,1996,Romance
447,Private Parts,1997,Comedy Drama
2086,Love Jones,1997,Romance
850,"Saint, The",1997,Action Romance Thriller
1673,Smilla's Sense of Snow,1997,Action Drama Thriller
2758,"Van, The",1996,Comedy Drama
1921,Crash,1996,Drama Thriller
2897,"Daytrippers, The",1996,Mystery
275,Liar Liar,1997,Comedy
3359,"Quiet Room, The",1996,Drama
907,Selena,1997,Drama Musical
459,"Devil's Own, The",1997,Action Drama Thriller War
2189,Cats Don't Dance,1997,Animation Children's Musical
3058,B*A*P*S,1997,Comedy
3300,Love and Other Catastrophes,1996,Romance
3284,"Sixth Man, The",1997,Comedy
2191,Turbo: A Power Rangers Movie,1997,Action Adventure Children's
2993,Anna Karenina,1997,Drama Romance
2641,Double Team,1997,Action
819,Inventing the Abbotts,1997,Drama Romance
1086,Anaconda,1997,Action Adventure Thriller
317,Grosse Pointe Blank,1997,Comedy Crime
3188,Keys to Tulsa,1997,Crime
2589,Kissed,1996,Romance
2797,8 Heads in a Duffel Bag,1997,Comedy
3362,Hollow Reed,1996,Drama
2305,Paradise Road,1997,Drama War
2924,Traveller,1997,Drama
319,All Over Me,1997,Drama
3526,"Brother's Kiss, A",1997,Drama
3064,A Chef in Love,1996,Comedy
333,Romy and Michele's High School Reunion,1997,Comedy
3314,Temptress Moon (Feng Yue),1996,Romance
2334,Volcano,1997,Drama Thriller
2561,Children of the Revolution,1996,Comedy
336,Austin Powers: International Man of Mystery,1997,Comedy
1712,Breakdown,1997,Action Thriller
3382,Broken English,1996,Drama
3553,Commandments,1997,Romance
1911,Ripe,1996,Drama
2864,"Truth or Consequences, N.M.",1997,Action Crime Romance
,"Turning, The",1992,Drama
3056,Warriors of Virtue,1997,Action Adventure Children's Fantasy
1831,Fathers' Day,1997,Comedy
156,"Fifth Element, The",1997,Action Sci-Fi
3547,Intimate Relations,1996,Comedy
368,Nowhere,1997,Drama
2865,Losing Chase,1996,Drama
3580,Sprung,1997,Comedy
2901,"Promise, The (La Promesse)",1996,Drama
3558,"Bonheur, Le",1965,Drama
225,Love! Valour! Compassion!,1997,Drama Romance
56,Shall We Dance? (Shall We Dansu?),1996,Comedy
3131,"Second Jungle Book: Mowgli & Baloo, The",1997,Adventure Children's
2590,Twin Town,1997,Comedy Crime
1387,Addicted to Love,1997,Comedy Romance
2300,Brassed Off,1996,Comedy Drama Romance
2477,"Designated Mourner, The",1997,Drama
87,"Lost World: Jurassic Park, The",1997,Action Adventure Sci-Fi Thriller
29,Ponette,1996,Drama
814,Schizopolis,1996,Comedy
2757,Shiloh,1997,Children's Drama
3484,"War at Home, The",1996,Drama
3234,Rough Magic,1995,Drama Romance
2829,Trial and Error,1997,Comedy Romance
2187,Buddy,1997,Adventure Children's Drama
126,Con Air,1997,Action Adventure Thriller
3530,Late Bloomers,1996,Comedy
272,"Pillow Book, The",1995,Drama Romance
3623,"To Have, or Not",1995,Drama
1397,Speed 2: Cruise Control,1997,Action Romance Thriller
,Squeeze,1996,Drama
3231,Sudden Manhattan,1996,Comedy
,"Next Step, The",1995,Drama
3315,Wedding Bell Blues,1996,Comedy
1085,Batman & Robin,1997,Action Adventure Crime
818,Dream With the Fishes,1997,Drama
2593,Roseanna's Grave (For Roseanna),1997,Comedy Romance
3232,Head Above Water,1996,Comedy Thriller
33,Hercules,1997,Adventure Animation Children's Comedy Musical
3255,"Last Time I Committed Suicide, The",1997,Drama
,MURDER and murder,1996,Crime Drama Mystery
401,My Best Friend's Wedding,1997,Comedy Romance
3222,Tetsuo II: Body Hammer,1992,Sci-Fi
1793,When the Cats Away (Chacun cherche son chat),1996,Comedy Romance
2710,Contempt (Le MÃ©pris),1963,Drama
433,Face/Off,1997,Action Sci-Fi Thriller
3364,Fall,1997,Romance
3331,Gabbeh,1996,Drama
,Mondo,1996,Drama
,"Innocent Sleep, The",1995,Crime
3177,For Ever Mozart,1996,Drama
190,Men in Black,1997,Action Adventure Comedy Sci-Fi
2609,Out to Sea,1997,Comedy
2192,Wild America,1997,Adventure Children's
751,"Simple Wish, A",1997,Children's Fantasy
539,Contact,1997,Drama Sci-Fi
2905,Love Serenade,1996,Comedy
754,G.I. Jane,1997,Action Drama War
858,Conan the Barbarian,1982,Action Adventure
1427,George of the Jungle,1997,Children's Comedy
489,Cop Land,1997,Crime Drama Mystery
1724,Event Horizon,1997,Action Mystery Sci-Fi Thriller
1104,Spawn,1997,Action Adventure Sci-Fi Thriller
2194,Air Bud,1997,Children's Comedy
1437,Picture Perfect,1997,Comedy Romance
352,In the Company of Men,1997,Drama
2277,Free Willy 3: The Rescue,1997,Adventure Children's Drama
2308,Career Girls,1997,Drama
138,Conspiracy Theory,1997,Action Mystery Romance Thriller
2963,Desperate Measures,1998,Crime Drama Thriller
2292,Steel,1997,Action
1772,She's So Lovely,1997,Drama Romance
978,Hoodlum,1997,Crime Drama Film-Noir
1834,Leave It to Beaver,1997,Comedy
1665,Mimic,1997,Sci-Fi Thriller
2637,Money Talks,1997,Action Comedy
2275,Excess Baggage,1997,Adventure Romance
1075,Kull the Conqueror,1997,Action Adventure
896,Air Force One,1997,Action Thriller
1915,187,1997,Drama
79,"Hunt for Red October, The",1990,Action Thriller
1916,My Own Private Idaho,1991,Drama
2591,"Kiss Me, Guido",1997,Comedy
2670,Star Maps,1997,Drama
984,In & Out,1997,Comedy
186,"Edge, The",1997,Adventure Thriller
1671,"Peacemaker, The",1997,Action Thriller War
247,L.A. Confidential,1997,Crime Film-Noir Mystery Thriller
905,Seven Years in Tibet,1997,Drama War
1688,Kiss the Girls,1997,Crime Drama Thriller
452,Soul Food,1997,Drama
3351,Kicked in the Head,1997,Comedy Drama
1919,Wishmaster,1997,Horror
988,"Thousand Acres, A",1997,Drama
906,"Game, The",1997,Mystery Thriller
2781,Fire Down Below,1997,Action Drama Thriller
1920,U Turn,1997,Action Crime Mystery
,"Locusts, The",1997,Drama
2087,"MatchMaker, The",1997,Comedy Romance
3504,"Lay of the Land, The",1997,Comedy Drama
2705,"Assignment, The",1997,Thriller
1788,"Smile Like Yours, A",1997,Comedy Romance
707,Ulee's Gold,1997,Drama
285,"Ice Storm, The",1997,Drama
3352,Stag,1997,Action Thriller
471,Chasing Amy,1997,Drama Romance
1413,How to Be a Player,1997,Comedy
177,"Full Monty, The",1997,Comedy
2850,Indian Summer (a.k.a. Alive & Kicking),1996,Comedy Drama
304,"Mrs. Brown (Her Majesty, Mrs. Brown)",1997,Drama Romance
911,I Know What You Did Last Summer,1997,Horror Mystery Thriller
912,"Devil's Advocate, The",1997,Crime Horror Mystery Thriller
2828,Rocket Man,1997,Comedy
2463,Playing God,1997,Crime Thriller
1929,"House of Yes, The",1997,Comedy Drama Thriller
310,"Fast, Cheap & Out of Control",1997,Documentary
321,Washington Square,1997,Drama
3068,Telling Lies in America,1997,Drama
3506,Year of the Horse,1997,Documentary
323,Gattaca,1997,Drama Sci-Fi Thriller
750,FairyTale: A True Story,1997,Children's Drama Fantasy
1161,Phantoms,1998,Horror
3165,Swept from the Sea,1997,Romance
1490,Wonderland,1997,Documentary
1708,"Life Less Ordinary, A",1997,Romance Thriller
3090,Hurricane Streets,1998,Drama
497,Eve's Bayou,1997,Drama
2336,Switchback,1997,Thriller
2464,Gang Related,1997,Crime
1314,Stripes,1981,Comedy
2906,NÃ©nette et Boni,1996,Drama
827,Bean,1997,Comedy
1799,Hugo Pool,1997,Romance
2538,Mad City,1997,Action Drama
3311,One Night Stand,1997,Drama
544,"Tango Lesson, The",1997,Romance
2498,Welcome To Sarajevo,1997,Drama War
3371,Deceiver,1997,Crime
927,"Rainmaker, The",1997,Drama
510,Boogie Nights,1997,Drama
429,Witness,1985,Drama Romance Thriller
3446,Incognito,1997,Crime Thriller
776,Starship Troopers,1997,Action Adventure Sci-Fi War
1805,Critical Care,1997,Comedy
511,"Joy Luck Club, The",1993,Drama
3017,Chairman of the Board,1998,Comedy
1527,Sliding Doors,1998,Drama Romance
2295,Mortal Kombat: Annihilation,1997,Action Adventure
439,"Truman Show, The",1998,Drama
229,"Wings of the Dove, The",1997,Drama Romance Thriller
231,Mrs. Dalloway,1997,Romance
3545,"I Love You, I Love You Not",1996,Romance
1937,Red Corner,1997,Crime Thriller
67,"Jackal, The",1997,Action Thriller
390,Anastasia,1997,Animation Children's Musical
1175,"Man Who Knew Too Little, The",1997,Comedy Mystery
99,Alien: Resurrection,1997,Action Horror Sci-Fi
3235,Alien Escape,1995,Horror Sci-Fi
448,Amistad,1997,Drama
1164,"Apostle, The",1997,Drama
3002,Artemisia,1997,Drama
3277,Bent,1997,Drama War
,"Big Bang Theory, The",1994,Crime
,"Boys, Les",1997,Comedy
1534,"Butcher Boy, The",1998,Drama
467,Deconstructing Harry,1997,Comedy Drama
908,Flubber,1997,Children's Comedy Fantasy
1403,For Richer or Poorer,1997,Comedy
281,Good Will Hunting,1997,Drama
,Guy,1996,Drama
,Harlem River Drive,1996,Drama
2137,Home Alone 3,1997,Children's Comedy
,Ill Gotten Gains,1997,Drama
3676,Legal Deceit,1997,Thriller
,Man of Her Dreams,1996,Drama
475,Midnight in the Garden of Good and Evil,1997,Comedy Crime Drama Mystery
1412,Mouse Hunt,1997,Children's Comedy
3605,Never Met Picasso,1996,Romance
303,Office Killer,1997,Thriller
,"Other Voices, Other Rooms",1997,Drama
1156,Scream 2,1997,Horror Thriller
3533,Stranger in the House,1997,Thriller
307,"Sweet Hereafter, The",1997,Drama
3150,Time Tracers,1995,Action Adventure Sci-Fi
28,Titanic,1997,Drama Romance
320,Tomorrow Never Dies,1997,Action Romance Thriller
,Twisted,1996,Comedy Drama
3628,Full Speed,1996,Drama
2759,"Education of Little Tree, The",1997,Drama
1931,"Postman, The",1997,Drama
2094,"Horse Whisperer, The",1998,Drama
2682,"Winter Guest, The",1997,Drama
325,Jackie Brown,1997,Crime Drama
340,Kundun,1997,Drama
2055,Mr. Magoo,1997,Comedy
344,"Big Lebowski, The",1998,Comedy Crime Mystery Thriller
345,Afterglow,1997,Drama Romance
347,My Life in Pink (Ma vie en rose),1997,Comedy Drama
499,Great Expectations,1998,Drama Romance
,Vermin,1998,Comedy
1105,3 Ninjas: High Noon On Mega Mountain,1998,Action Children's
,Men of Means,1998,Action Drama
2805,"Midaq Alley (CallejÃ³n de los milagros, El)",1995,Drama
,Caught Up,1998,Crime
3001,Arguing the World,1996,Documentary
2644,Firestorm,1998,Action Adventure Thriller
2839,Senseless,1998,Comedy
372,Wag the Dog,1997,Comedy Drama
1015,Dark City,1998,Film-Noir Sci-Fi Thriller
3087,"Leading Man, The",1996,Romance
2278,Star Kid,1997,Adventure Children's Fantasy Sci-Fi
1841,Hard Rain,1998,Action Thriller
787,Half Baked,1998,Comedy
1173,Fallen,1998,Action Mystery Thriller
2326,Shooting Fish,1997,Romance
555,"Prophecy II, The",1998,Horror
,Duoluo tianshi,1995,Drama
3121,Dangerous Beauty,1998,Drama
234,Four Days in September,1997,Drama
1608,Spice World,1997,Comedy Musical
1842,Deep Rising,1998,Action Horror Sci-Fi
3537,Tainted,1998,Comedy Thriller
,"Letter From Death Row, A",1998,Crime Drama
2596,Music From Another Room,1998,Drama Romance
,Mat' i syn,1997,Drama
1940,"Replacement Killers, The",1998,Action Thriller
3576,B. Monkey,1998,Romance Thriller
2648,Night Flier,1997,Horror
1126,Blues Brothers 2000,1998,Action Comedy Musical
3092,Tokyo Fist,1995,Action Drama
,Mass Transit,1998,Comedy Drama
,Ride,1998,Drama
522,"Wedding Singer, The",1998,Comedy Romance
955,Sphere,1998,Adventure Sci-Fi Thriller
2508,Ayn Rand: A Sense of Life,1997,Documentary
,"Further Gesture, A",1996,Drama
1759,Little City,1998,Comedy Romance
883,Palmetto,1998,Film-Noir Mystery Thriller
165,As Good As It Gets,1997,Comedy Drama
1471,King of New York,1990,Action Crime
3539,"Paralyzing Fear: The Story of Polio in America, A",1998,Documentary
298,Men With Guns,1997,Action Drama
,"Sadness of Sex, The",1995,Drama
3072,Twilight,1998,Crime Drama
66,U.S. Marshalls,1998,Action Thriller
3305,Welcome to Woop-Woop,1997,Comedy
315,Love and Death on Long Island,1997,Comedy Drama
2813,"CallejÃ³n de los milagros, El",1995,Drama
2814,In God's Hands,1998,Action Drama
1846,Everest,1998,Documentary
3061,Hush,1998,Thriller
1189,Suicide Kings,1997,Crime Drama
119,"Man in the Iron Mask, The",1998,Action Drama Romance
921,"Newton Boys, The",1998,Crime Drama
922,Wild Things,1998,Crime Drama Mystery Thriller
423,Paulie,1998,Adventure Children's Comedy
2420,"Cool Dry Place, A",1998,Drama
3117,Hana-bi,1997,Comedy Crime Drama
508,Primary Colors,1998,Drama
2762,"Niagara, Niagara",1997,Drama
2623,Wide Awake,1998,Children's Comedy Drama
3312,"Price Above Rubies, A",1998,Drama
3571,Eden,1997,Drama
1935,Two Girls and a Guy,1997,Comedy Drama
3086,No Looking Back,1998,Comedy Drama Romance
,Storefront Hitchcock,1997,Drama
3659,"Proposition, The",1998,Drama
1746,"Object of My Affection, The",1998,Comedy Romance
3018,Meet the Deedles,1998,Children's Comedy
2315,Homegrown,1998,Comedy Thriller
2743,"Player's Club, The",1998,Action Drama
3033,Barney's Great Adventure,1998,Adventure Children's
1654,"Big One, The",1997,Comedy Documentary
3301,Chinese Box,1997,Drama Romance
3610,Follow the Bitch,1998,Comedy
565,Lost in Space,1998,Action Sci-Fi Thriller
3679,Heaven's Burning,1997,Action Drama
1333,Mercury Rising,1998,Action Drama Thriller
96,"Spanish Prisoner, The",1997,Drama Thriller
1593,City of Angels,1998,Romance
37,"Last Days of Disco, The",1998,Drama
3146,"Odd Couple II, The",1998,Comedy
2883,My Giant,1998,Comedy
457,He Got Game,1998,Drama
2422,"Gingerbread Man, The",1998,Drama Thriller
3683,Illtown,1996,Crime Drama
3699,Slappy and the Stinkers,1998,Children's Comedy
2808,Live Flesh,1997,Drama
1244,Zero Effect,1998,Comedy Thriller
3254,Nil By Mouth,1997,Drama
,Ratchet,1996,Drama Thriller
1942,"Borrowers, The",1997,Adventure Children's Comedy Fantasy
3455,Prince Valiant,1997,Adventure
3439,"I Love You, Don't Touch Me!",1998,Drama Romance
3609,Leather Jacket Love Story,1997,Drama Romance
3508,Love Walked In,1998,Drama Thriller
3212,"Alan Smithee Film: Burn Hollywood Burn, An",1997,Comedy
2841,Kissing a Fool,1998,Comedy Romance
2469,Krippendorf's Tribe,1998,Comedy
2509,Kurt & Courtney,1998,Documentary Musical
2884,"Real Blonde, The",1997,Comedy
2173,Mr. Nice Guy,1997,Action Comedy
2485,Taste of Cherry,1997,Drama
2346,Character (Karakter),1997,Drama
1949,Junk Mail,1997,Comedy Thriller
2021,Species II,1998,Horror Sci-Fi
2885,Major League: Back to the Minors,1998,Comedy
3297,Sour Grapes,1998,Comedy
3125,Wild Man Blues,1998,Documentary
2649,"Big Hit, The",1998,Action Comedy
2812,Tarzan and the Lost City,1998,Action Adventure
3690,"Truce, The",1996,Drama War
2651,Black Dog,1998,Action Thriller
2955,"Dancer, Texas Pop. 81",1998,Comedy Drama
2222,"Friend of the Deceased, A",1997,Comedy Drama
3404,Go Now,1995,Drama
104,"MisÃ©rables, Les",1998,Drama
2835,Still Breathing,1997,Comedy Romance
1660,Clockwatchers,1997,Comedy
1059,Deep Impact,1998,Action Drama Sci-Fi Thriller
3477,Little Men,1998,Drama
3485,Woo,1998,Comedy Romance
2442,"Hanging Garden, The",1997,Drama
1357,Lawn Dogs,1997,Drama
2284,Quest for Camelot,1998,Adventure Animation Children's Fantasy
1064,Godzilla,1998,Action Sci-Fi
891,Bulworth,1998,Comedy
357,Fear and Loathing in Las Vegas,1998,Comedy Drama
358,"Opposite of Sex, The",1998,Comedy Drama
3583,I Got the Hook Up,1998,Comedy
805,Almost Heroes,1998,Adventure Comedy
1360,Hope Floats,1998,Comedy Drama Romance
2450,Insomnia,1997,Thriller
2429,Little Boy Blue,1997,Drama
2815,"Ugly, The",1997,Horror Thriller
895,"Perfect Murder, A",1998,Mystery Thriller
3174,Beyond Silence,1996,Drama
1686,Six Days Seven Nights,1998,Adventure Comedy Romance
1596,Can't Hardly Wait,1998,Comedy Drama Romance
2598,Cousin Bette,1998,Comedy
379,High Art,1998,Drama Romance
3377,"Land Girls, The",1998,Drama War
3198,Passion in the Desert,1998,Adventure Drama
2483,"Children of Heaven, The (Bacheha-Ye Aseman)",1997,Drama
3321,Dear Jesse,1997,Documentary
2646,Dream for an Insomniac,1996,Drama Romance
3193,Hav Plenty,1997,Comedy
2157,Henry Fool,1997,Comedy Drama
3646,Marie Baie Des Anges,1997,Drama
3102,Mr. Jealousy,1997,Comedy Romance
35,Mulan,1998,Animation Children's
3536,Resurrection Man,1998,Drama Thriller
252,"X-Files: Fight the Future, The",1998,Mystery Sci-Fi Thriller
2569,I Went Down,1997,Action Comedy Crime
933,Doctor Dolittle,1998,Comedy
273,Out of Sight,1998,Action Crime Romance
1941,Picnic at Hanging Rock,1975,Drama Mystery
1756,Smoke Signals,1998,Comedy Drama
3603,Voyage to the Beginning of the World,1997,Drama
458,Buffalo 66,1998,Action Comedy Drama
134,Armageddon,1998,Action Adventure Sci-Fi Thriller
591,Lethal Weapon 4,1998,Action Comedy Crime Drama
2146,Madeline,1998,Children's Comedy
1317,Small Soldiers,1998,Animation Children's Fantasy War
289,Pi,1998,Sci-Fi Thriller
1487,Whatever,1998,Drama
291,There's Something About Mary,1998,Comedy
1711,Plan 9 from Outer Space,1958,Horror Sci-Fi
2337,Wings,1927,Drama Romance War
2153,"Broadway Melody, The",1929,Musical
603,All Quiet on the Western Front,1930,War
2683,Cimarron,1931,Western
2309,Grand Hotel,1932,Drama
2685,Cavalcade,1933,Drama
1845,Mutiny on the Bounty,1935,Adventure
2510,"Great Ziegfeld, The",1936,Musical
2686,"Life of Ãmile Zola, The",1937,Drama
2105,You Can't Take It With You,1938,Comedy
2041,How Green Was My Valley,1941,Drama
2310,Mrs. Miniver,1942,Drama War
1499,Going My Way,1944,Comedy
2106,"Lost Weekend, The",1945,Drama
2149,"Best Years of Our Lives, The",1946,Drama War
2311,Gentleman's Agreement,1947,Drama
2524,Hamlet,1948,Drama
2338,All the King's Men,1949,Drama
2688,"Greatest Show on Earth, The",1952,Drama
1848,From Here to Eternity,1953,Drama Romance War
102,On the Waterfront,1954,Crime Drama
1550,Marty,1955,Drama Romance
415,West Side Story,1961,Musical Romance
638,Tom Jones,1963,Comedy
1625,"Man for All Seasons, A",1966,Drama
1964,In the Heat of the Night,1967,Drama Mystery
2044,Oliver!,1968,Musical
1731,Midnight Cowboy,1969,Drama
137,"French Connection, The",1971,Action Crime Drama Thriller
140,Rocky,1976,Action Drama
141,Kramer Vs. Kramer,1979,Drama
1065,Ordinary People,1980,Drama
144,Chariots of Fire,1981,Drama
1265,Terms of Endearment,1983,Comedy Drama
426,Out of Africa,1985,Drama Romance
1071,"Last Emperor, The",1987,Drama War
42,Rain Man,1988,Drama
43,Driving Miss Daisy,1989,Drama
1664,Take the Money and Run,1969,Comedy
1629,Klute,1971,Drama Mystery
1271,Repo Man,1984,Comedy Sci-Fi
374,Metropolitan,1990,Comedy
674,Labyrinth,1986,Adventure Children's Fantasy
169,"Breakfast Club, The",1985,Comedy Drama
1809,"Nightmare on Elm Street Part 2: Freddy's Revenge, A",1985,Horror
1811,"Nightmare on Elm Street 3: Dream Warriors, A",1987,Horror
1812,"Nightmare on Elm Street 4: The Dream Master, A",1988,Horror
1813,"Nightmare on Elm Street 5: The Dream Child, A",1989,Horror
1814,Freddy's Dead: The Final Nightmare,1991,Horror
